_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_uname_color,_content_data_uname,_content_data_uid,_content_data_trigger_time,_content_data_timestamp,_content_data_tail_icon,_content_data_spread_info,_content_data_spread_desc,_content_data_score,_content_data_roomid,_content_data_msg_type,_content_data_is_spread,_content_data_identities,_content_data_fans_medal_anchor_roomid,_content_data_fans_medal_guard_level,_content_data_fans_medal_icon_id,_content_data_fans_medal_is_lighted,_content_data_fans_medal_medal_color,_content_data_fans_medal_medal_color_border,_content_data_fans_medal_medal_color_end,_content_data_fans_medal_medal_color_start,_content_data_fans_medal_medal_level,_content_data_fans_medal_medal_name,_content_data_fans_medal_score,_content_data_fans_medal_special,_content_data_fans_medal_target_id,_content_data_dmscore,_content_data_contribution_grade,_msg_type,
1625.77,20:01:48,2021.12.30,INTERACT_WORD,,秋山深一二,23675282,1640865705386786300,1640865706,0,,,1640896856479,7085640,1,0,[3, 1],10094495,0,0,1,9272486,9272486,9272486,9272486,11,清鸽er,21150,,60194879,12,0,other,
1690.48,20:02:53,2021.12.30,INTERACT_WORD,,儿童用品,321560024,1640865770109874200,1640865771,0,,,1640865771194,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
1693.17,20:02:55,2021.12.30,INTERACT_WORD,,SEVEN_06,420831796,1640865772780466400,1640865773,0,,,1640865773879,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
1713.63,20:03:16,2021.12.30,INTERACT_WORD,,没理想的k1key,40832749,1640865793285284900,1640865794,0,,,1640911042343,7085640,1,0,[3, 1],22637261,0,0,1,12478086,12478086,12478086,12478086,13,嘉心糖,35248,,672328094,12,0,other,
2040.6,20:08:43,2021.12.30,INTERACT_WORD,,乄王也,323623968,1640866120259903000,1640866121,0,,,1640980170337,7085640,1,0,[3, 1],5050,0,0,1,12478086,12478086,12478086,12478086,16,大母鹅,104049,,433351,16,0,other,
2042.0,20:08:44,2021.12.30,INTERACT_WORD,,酒酿秋天,437890693,1640866121687354000,1640866122,0,,,1640866122715,7085640,1,0,[1],21624651,0,0,0,9272486,12632256,12632256,12632256,11,亲野,24512,,436494933,12,0,other,
2046.62,20:08:49,2021.12.30,INTERACT_WORD,,一串希望,490733200,1640866126214316800,1640866127,0,,,1640866127335,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
2050.0,20:08:52,2021.12.30,INTERACT_WORD,,入b站发弹幕,495310415,1640866129687766800,1640866130,0,,,1640866130705,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
2203.44,20:11:26,2021.12.30,INTERACT_WORD,,bili_29635441616,1856327743,1640866283085296000,1640866284,0,,,1640866284144,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
2205.52,20:11:28,2021.12.30,INTERACT_WORD,,星辰惊鸿,497376858,1640866285193737500,1640866286,0,,,1640866286231,7085640,1,0,[1],3975199,0,0,0,12632256,12632256,12632256,12632256,4,粉丝团,1129,,98627270,4,0,other,
2222.83,20:11:45,2021.12.30,INTERACT_WORD,,尔玺天酬,244754417,1640866302499589000,1640866303,0,,,1640877800554,7085640,1,0,[3, 1],21377684,0,0,1,6067854,6067854,6067854,6067854,4,弋中人,1497,,419876206,4,0,other,
2251.15,20:12:13,2021.12.30,INTERACT_WORD,,隐于此,323945494,1640866330763528700,1640866331,0,,,1641106724856,7085640,1,0,[3, 1],36250,0,0,1,13081892,13081892,13081892,13081892,17,靖菌,230393,,4059920,16,0,other,
2453.04,20:15:35,2021.12.30,INTERACT_WORD,,bili_59660865693,1560463570,1640866532680786200,1640866533,0,,,1640866533747,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
2665.78,20:19:08,2021.12.30,INTERACT_WORD,,汪汪队救大命,7341173,1640866745367991800,1640866746,0,,,1640866746485,7085640,1,0,[1],1017,0,0,0,6126494,12632256,12632256,12632256,5,刺儿,2159,,168598,6,0,other,
2810.09,20:21:32,2021.12.30,INTERACT_WORD,,一把屎手,514164486,1640866889699600100,1640866890,0,,,1640866890756,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
2906.16,20:23:08,2021.12.30,INTERACT_WORD,,名前楽,14480432,1640866985773822700,1640866986,0,,,1640866986879,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
2979.88,20:24:22,2021.12.30,INTERACT_WORD,,林向向,23689198,1640867059546409700,1640867060,0,,,1640867060599,7085640,1,0,[1],75446,0,0,0,6067854,12632256,12632256,12632256,3,金编,567,,500198,4,0,other,
3082.29,20:26:05,2021.12.30,INTERACT_WORD,,阿毛与狼,319943371,1640867161810939600,1640867162,0,,,1640867162936,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
3238.1,20:28:40,2021.12.30,INTERACT_WORD,,独特kk,34096995,1640867317771226400,1640867318,0,,,1640867318806,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
3357.04,20:30:39,2021.12.30,INTERACT_WORD,,酒酿秋天,437890693,1640867436659730400,1640867437,0,,,1640867437753,7085640,1,0,[1],21624651,0,0,0,9272486,12632256,12632256,12632256,11,亲野,24512,,436494933,12,0,other,
3378.1,20:31:00,2021.12.30,INTERACT_WORD,,Dear_唐老鸭果子,48935830,1640867457626628400,1640867458,0,,,1640867458692,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
3527.44,20:33:30,2021.12.30,INTERACT_WORD,,伞兵二号王姥爷,34962765,1640867607045928400,1640867608,0,,,1640867608149,7085640,1,0,[1],21724277,0,0,0,6067854,12632256,12632256,12632256,1,椿家银,99,,13199099,4,0,other,
3543.82,20:33:46,2021.12.30,INTERACT_WORD,,薛定谔的____猫,349112889,1640867623473975600,1640867624,0,,,1641131403529,7085640,1,0,[3, 1],41515,0,0,1,13081892,13081892,13081892,13081892,18,youc,253779,,371099,16,0,other,
3673.6,20:35:56,2021.12.30,INTERACT_WORD,,Oo深海蔚蓝oO,352301200,1640867753278578000,1640867754,0,,,1640867754314,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
3717.65,20:36:40,2021.12.30,INTERACT_WORD,,panda0329,21637351,1640867797299631400,1640867798,0,,,1640867798361,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
3719.93,20:36:42,2021.12.30,INTERACT_WORD,,沉默寡言der黄少天,1673076780,1640867799544265200,1640867800,0,,,1640867800631,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
3938.48,20:40:21,2021.12.30,INTERACT_WORD,,没有内存的仙人掌,59454890,1640868018121591300,1640868019,0,,,1640868019201,7085640,1,0,[1],423510,0,0,0,12478086,12632256,12632256,12632256,14,10CM,53277,,315834,12,0,other,
4125.71,20:43:28,2021.12.30,INTERACT_WORD,,意大利面不好消化吗,588817342,1640868205222397000,1640868206,0,,,1640868206435,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
4392.42,20:47:55,2021.12.30,INTERACT_WORD,,木戈鸽子,10887307,1640868472086151200,1640868473,0,,,1640868473136,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
4584.1,20:51:06,2021.12.30,INTERACT_WORD,,最爱鸡蛋和土豆,1647763585,1640868663714451200,1640868664,0,,,1640868664817,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
4608.76,20:51:31,2021.12.30,INTERACT_WORD,,chiue1012,358992190,1640868688413754000,1640868689,0,,,1640868689492,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
4889.29,20:56:12,2021.12.30,INTERACT_WORD,,种子奇兵,52996201,1640868968864702700,1640868969,0,,,1640868969866,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
4904.34,20:56:27,2021.12.30,INTERACT_WORD,,安以易安,156818134,1640868983894296800,1640868984,0,,,1640882385996,7085640,1,0,[3, 1],7085640,0,0,1,6126494,6126494,6126494,6126494,6,辩士,3401,,257958427,10,0,other,
4966.92,20:57:29,2021.12.30,INTERACT_WORD,,bili_84963716327,694636343,1640869046599067600,1640869047,0,,,1640869047649,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
5119.84,21:00:02,2021.12.30,INTERACT_WORD,,bili_78918703688,523873496,1640869199502553600,1640869200,0,,,1640869200552,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
5327.52,21:03:30,2021.12.30,INTERACT_WORD,,原装进口网上马家教徒,42914650,1640869407083027500,1640869408,0,,,1640869408214,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
5398.39,21:04:41,2021.12.30,INTERACT_WORD,,欧阳瑾瑜,3100882,1640869478018762000,1640869479,0,,,1640869479097,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
5495.82,21:06:18,2021.12.30,INTERACT_WORD,,Jiole,1451191,1640869575457167600,1640869576,0,,,1640869576532,7085640,1,0,[1],605391,0,0,0,12632256,12632256,12632256,12632256,6,satori,3575,,157761,6,0,other,
5586.19,21:07:48,2021.12.30,INTERACT_WORD,,渚汐crush,491898824,1640869666564734200,1640869667,0,,,1640869667668,7085640,1,0,[1],22200713,0,0,0,12632256,12632256,12632256,12632256,1,嗦粉er,99,,109586062,4,0,other,
5753.91,21:10:36,2021.12.30,INTERACT_WORD,,子狮未末,15643676,1640869833570753800,1640869834,0,,,1640869834620,7085640,1,0,[1],5050,0,0,0,12632256,12632256,12632256,12632256,6,大母鹅,2712,,433351,6,0,other,
6164.25,21:17:26,2021.12.30,INTERACT_WORD,,Dear_唐老鸭果子,48935830,1640870243856156200,1640870244,0,,,1640870244963,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
6175.35,21:17:38,2021.12.30,INTERACT_WORD,,诗词徽子,290445317,1640870254964235500,1640870256,0,,,1640881350060,7085640,1,0,[3, 1],22716206,0,0,1,6067854,6067854,6067854,6067854,4,恶龙谷,1094,,559186307,4,0,other,
6232.15,21:18:34,2021.12.30,INTERACT_WORD,,当然有,4112631,1640870311703742000,1640870312,0,,,1640881788755,7085640,1,0,[3, 1],3720617,0,0,1,6067854,6067854,6067854,6067854,4,万能盒,1476,,93314427,4,0,other,
6253.56,21:18:56,2021.12.30,INTERACT_WORD,,虾滑___,470499868,1640870333171804000,1640870334,0,,,1640898483255,7085640,1,0,[3, 1],21852,0,0,1,9272486,9272486,9272486,9272486,11,茄子,18149,,546195,12,0,other,
6292.68,21:19:35,2021.12.30,INTERACT_WORD,,沐晔_,695659485,1640870372316866600,1640870373,0,,,1640870373380,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
6408.67,21:21:31,2021.12.30,INTERACT_WORD,,青之叛,49899300,1640870488302384000,1640870489,0,,,1640870489380,7085640,1,0,[1],22153192,0,0,0,6067854,12632256,12632256,12632256,2,过儿鹅,204,,476706561,4,0,other,
6410.31,21:21:33,2021.12.30,INTERACT_WORD,,zyt2002zyt1220,1852574077,1640870489987916800,1640870491,0,,,1640870491019,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
6743.27,21:27:05,2021.12.30,INTERACT_WORD,,一条奏鱼,366735123,1640870822874044700,1640870823,0,,,1640870823985,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
6958.5,21:30:41,2021.12.30,INTERACT_WORD,,bili_88962434558,549345835,1640871038102583600,1640871039,0,,,1640871039183,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
7346.57,21:37:09,2021.12.30,INTERACT_WORD,,悲灬月,245773910,1640871426236889300,1640871427,0,,,1640881548263,7085640,1,0,[3, 1],21721311,0,0,1,6067854,6067854,6067854,6067854,1,粉丝团,121,,486865488,4,0,other,
7441.81,21:38:44,2021.12.30,INTERACT_WORD,,苏棠栗,403246685,1640871521396043000,1640871522,0,,,1640871522512,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
7497.57,21:39:40,2021.12.30,INTERACT_WORD,,fogggggy雾,442204537,1640871577165002500,1640871578,0,,,1640871578274,7085640,1,0,[1],21852,0,0,0,12632256,12632256,12632256,12632256,2,茄子,389,,546195,4,0,other,
7772.06,21:44:14,2021.12.30,INTERACT_WORD,,GNR丶I心绘凡I,128717971,1640871851663279600,1640871852,0,,,1640871852700,7085640,1,0,[1],13074,0,0,0,12632256,12632256,12632256,12632256,14,煋夜,45273,,9085878,12,0,other,
7786.59,21:44:29,2021.12.30,INTERACT_WORD,,bili_14400841917,480131161,1640871866228833300,1640871867,0,,,1640871867312,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
8387.91,21:54:30,2021.12.30,INTERACT_WORD,,20130249977_bili,403450604,1640872467446645000,1640872468,0,,,1640872468563,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
8483.92,21:56:06,2021.12.30,INTERACT_WORD,,陳怡儿,24067034,1640872563465235500,1640872564,0,,,1640872564633,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
8558.28,21:57:21,2021.12.30,INTERACT_WORD,,大蓝象里的Monroe,25739720,1640872637903769900,1640872638,0,,,1640883039942,7085640,1,0,[3, 1],7085640,0,0,1,6067854,6067854,6067854,6067854,2,辩士,401,,257958427,8,0,other,
8638.65,21:58:41,2021.12.30,INTERACT_WORD,,小面包哦哦,415310950,1640872718297909200,1640872719,0,,,1640872719273,7085640,1,0,[1],938295,0,0,0,6067854,12632256,12632256,12632256,1,ARMY棒,149,,14025362,4,0,other,
8714.21,21:59:56,2021.12.30,INTERACT_WORD,,Tchen丨,607716245,1640872793826426400,1640872794,0,,,1640872794911,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
8899.54,22:03:02,2021.12.30,INTERACT_WORD,,鹅嘎咕呱,675608247,1640872979111325000,1640872980,0,,,1640872980233,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9079.92,22:06:02,2021.12.30,INTERACT_WORD,,圆圆Oliviaxixixixi,343853876,1640873159545709300,1640873160,0,,,1640873160618,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9110.91,22:06:33,2021.12.30,INTERACT_WORD,,沐凌澍,123225039,1640873190533903400,1640873191,0,,,1640873191619,7085640,1,0,[1],936475,0,0,0,12632256,12632256,12632256,12632256,2,洛府,209,,1447574,4,0,other,
9200.97,22:08:03,2021.12.30,INTERACT_WORD,,2001缥缈孤鸿影,372374764,1640873280588056300,1640873281,0,,,1640873281678,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9292.96,22:09:35,2021.12.30,INTERACT_WORD,,矢忆丶无月,194266291,1640873372608670200,1640873373,0,,,1640873373667,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9381.12,22:11:03,2021.12.30,INTERACT_WORD,,你比猫还呆,473690467,1640873460745712400,1640873461,0,,,1640873461836,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9451.96,22:12:14,2021.12.30,INTERACT_WORD,,独魉岛,336004635,1640873531578278100,1640873532,0,,,1640873532665,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9514.27,22:13:16,2021.12.30,INTERACT_WORD,,风巽魍魉,4881462,1640873593936714500,1640873594,0,,,1640873594975,7085640,1,0,[1],21301283,0,0,0,6126494,12632256,12632256,12632256,7,肚皮鸿,5488,,404621309,6,0,other,
9783.2,22:17:45,2021.12.30,INTERACT_WORD,,BUSASA,301466597,1640873862835094500,1640873863,0,,,1640886640903,7085640,1,0,[3, 1],5050,0,0,1,6126494,6126494,6126494,6126494,6,大母鹅,2777,,433351,6,0,other,
9799.66,22:18:02,2021.12.30,INTERACT_WORD,,bili_41393483441,507800549,1640873879278045000,1640873880,101,,,1640873880358,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9806.63,22:18:09,2021.12.30,INTERACT_WORD,,Pureboy7,386482172,1640873886185806000,1640873887,0,,,1640873887308,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
9811.77,22:18:14,2021.12.30,INTERACT_WORD,,傲娇的咸鸭蛋,383756803,1640873891397500400,1640873892,0,,,1640873892485,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
10319.72,22:26:42,2021.12.30,INTERACT_WORD,,千狸呀,385260575,1640874399325453800,1640874400,0,,,1640874400404,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
10439.85,22:28:42,2021.12.30,INTERACT_WORD,,天下第八十一美,76681672,1640874519467431400,1640874520,0,,,1640874520555,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
10451.9,22:28:54,2021.12.30,INTERACT_WORD,,FDDF24S,3856841,1640874531528333000,1640874532,0,,,1640874532601,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
10764.09,22:34:06,2021.12.30,INTERACT_WORD,,sherlock-zero52,434218881,1640874843766036500,1640874844,0,,,1640874844811,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
11015.75,22:38:18,2021.12.30,INTERACT_WORD,,三山无岳,192369923,1640875095379198700,1640875096,0,,,1640875096430,7085640,1,0,[1],81711,0,0,0,6126494,12632256,12632256,12632256,6,少北,3718,,2206456,6,0,other,
11041.54,22:38:44,2021.12.30,INTERACT_WORD,,山城冰汤圆hwt,521413862,1640875119654011000,1640875120,0,,,1640875120758,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
11097.06,22:39:39,2021.12.30,INTERACT_WORD,,韬韬妹妹最可爱,32847852,1640875174111680500,1640875175,0,,,1640925233112,7085640,1,0,[3, 1],21996307,0,0,1,12478086,12478086,12478086,12478086,13,韬女鹅,40058,,412504829,12,0,other,
11190.33,22:41:13,2021.12.30,INTERACT_WORD,,04375001,448129156,1640875268115819000,1640875269,0,,,1640875269208,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
11280.74,22:42:43,2021.12.30,INTERACT_WORD,,叁冶_,180229132,1640875358463770600,1640875359,0,,,1640875359590,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
11300.35,22:43:03,2021.12.30,INTERACT_WORD,,鉴惜泪,335897421,1640875375991264500,1640875377,0,,,1640875377112,7085640,1,0,[1],1546736,0,0,0,12632256,12632256,12632256,12632256,3,锦依卫,618,,36081646,4,0,other,
11582.64,22:47:45,2021.12.30,INTERACT_WORD,,青叶笔,373148654,1640875662231295200,1640875663,0,,,1640875663350,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
11931.06,22:53:34,2021.12.30,INTERACT_WORD,,JiaCCL,505550294,1640876009476962800,1640876010,0,,,1640876010480,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
11953.16,22:53:56,2021.12.30,INTERACT_WORD,,JiaCCL,505550294,1640876030306290700,1640876032,0,,,1640876032311,7085640,2,0,[1],0,0,0,0,0,12632256,12632256,12632256,0,,0,,0,5,0,other,
12088.88,22:56:11,2021.12.30,INTERACT_WORD,,瓜子皮der,631187481,1640876166432028400,1640876167,0,,,1640876167539,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
12274.35,22:59:17,2021.12.30,INTERACT_WORD,,Joejacky厄,383941048,1640876353789409000,1640876354,0,,,1640876354958,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
12413.78,23:01:37,2021.12.30,INTERACT_WORD,,你可以叫我阿川,1622190416,1640876485049620700,1640876486,0,,,1640876486055,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
12897.71,23:09:44,2021.12.30,INTERACT_WORD,,pp想名字,11060284,1640876669673001500,1640876670,0,,,1640876670745,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
13392.63,23:17:55,2021.12.30,INTERACT_WORD,,金击球的呆谷米,507025554,1640877472282382600,1640877473,0,,,1640877473344,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
13586.35,23:21:09,2021.12.30,INTERACT_WORD,,顺顺琪,484907232,1640877662754185500,1640877663,0,,,1640877663822,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
13651.84,23:22:15,2021.12.30,INTERACT_WORD,,Asterrr_,351202575,1640877713883725800,1640877714,0,,,1640877714976,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
13714.46,23:23:17,2021.12.30,INTERACT_WORD,,shala1012,108597,1640877793827509500,1640877794,0,,,1640914274874,7085640,1,0,[3, 1],5050,0,0,1,9272486,9272486,9272486,9272486,12,大母鹅,26480,,433351,12,0,other,
13740.06,23:23:42,2021.12.30,INTERACT_WORD,,我的世界345,22335716,1640877819563283000,1640877820,0,,,1640877820639,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
13758.98,23:24:02,2021.12.30,INTERACT_WORD,,葶熙可,63046039,1640877836453013000,1640877837,0,,,1640877837561,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
14007.07,23:28:10,2021.12.30,INTERACT_WORD,,君且無憂,16976981,1640878052043286300,1640878053,0,,,1640878053179,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
14017.87,23:28:22,2021.12.30,INTERACT_WORD,,是艾伦的,401012480,1640878062385230300,1640878063,101,,,1640878063477,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
14934.9,23:43:37,2021.12.30,INTERACT_WORD,,bili_67040875006,592901759,1640879014486956300,1640879015,0,,,1640879015614,7085640,1,0,[1],0,0,0,0,0,0,0,0,0,,0,,0,2,0,other,
