_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_identities,_content_data_trigger_time,_content_data_max_delay_time,_content_data_icon_list,_content_data_copy_writing_v2,_content_data_business,_content_data_web_close_time,_content_data_web_effect_close,_content_data_web_effective_time,_content_data_web_basemap_url,_content_data_effective_time,_content_data_show_avatar,_content_data_basemap_url,_content_data_priority,_content_data_highlight_color,_content_data_copy_color,_content_data_copy_writing,_content_data_privilege_type,_content_data_face,_content_data_mock_effect,_content_data_target_id,_content_data_uid,_content_data_id,_msg_type,
2714.45,20:19:57,2021.12.30,ENTRY_EFFECT,22,1640866795980075180,7,[1],欢迎 <^icon^> <%硬硬的呢%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/d329e676f9cb3d52c744dcef98794568e47932e7.png,1,1,https://i0.hdslb.com/bfs/live/mlive/d329e676f9cb3d52c744dcef98794568e47932e7.png,1,#FFF100,#000000,欢迎 <%硬硬的呢%> 进入直播间,0,https://i1.hdslb.com/bfs/face/02b5ed03b46b91fa7230c8e66b1746ff6ae9fbc7.jpg,0,3766866,101481871,135,other,
12197.27,22:58:00,2021.12.30,ENTRY_EFFECT,1,1640876278878112140,7,[],欢迎 <^icon^> <%不愿飞作天上仙%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/d329e676f9cb3d52c744dcef98794568e47932e7.png,1,1,https://i0.hdslb.com/bfs/live/mlive/d329e676f9cb3d52c744dcef98794568e47932e7.png,1,#FFF100,#000000,欢迎 <%不愿飞作天上仙%> 进入直播间,0,https://i2.hdslb.com/bfs/face/582afd375cb3f63072a82138dea84dba13a8e1f2.jpg,0,3766866,488187125,135,other,
