_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_anchor_info_uid,_content_data_anchor_info_uname,_content_data_anchor_info_uface,_content_data_pk_info,_content_data_anchor_lottery,_content_data_timestamp,_content_data_guard_level,_content_data_fans_medal_level,_content_data_msg,_content_data_paid,_content_data_price,_content_data_gift_num,_content_data_gift_name,_content_data_gift_id,_content_data_uface,_content_data_uname,_content_data_uid,_content_data_type,_msg_type,
8803.12,22:01:25,2021.12.30,LIVE_INTERACTIVE_GAME,3766866,科技美学,http://i0.hdslb.com/bfs/face/1966f913b8a47feb54d6dd7eb5f643ce71b60cf0.jpg,None,None,1640872884,0,18,,False,100,2,辣条,1,http://i1.hdslb.com/bfs/face/56706d3f89d7ed63775ae4a4bec87d41c976b1e8.jpg,幻化成風丶,24522115,1,other,
