_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_rank_type,_content_data_list,_msg_type,
4005.83,20:41:28,2021.12.30,ONLINE_RANK_V2,gold-rank,[{'uid': 79862, 'face': 'http://i2.hdslb.com/bfs/face/c427c155c3a65b9b131c7054f13ab618070dcf4b.gif', 'score': '1380', 'uname': 'Btan的奇妙冒险', 'rank': 1, 'guard_level': 3}, {'uid': 4777290, 'face': 'http://i0.hdslb.com/bfs/face/788cb144142751fe7fdc58dd46da84f55ef378db.jpg', 'score': '1380', 'uname': 'Cass9-', 'rank': 2, 'guard_level': 3}, {'uid': 4406132, 'face': 'http://i2.hdslb.com/bfs/face/fdd00d333728867e4e7aac2c89d673fbc36adfce.jpg', 'score': '1010', 'uname': '冬木永夜', 'rank': 3, 'guard_level': 3}, {'uid': 741022, 'face': 'http://i1.hdslb.com/bfs/face/bae6ea086d479c4d710e0705a6d1971021c22a2a.jpg', 'score': '900', 'uname': '白色帆羽', 'rank': 4, 'guard_level': 0}, {'uid': 4914792, 'face': 'http://i0.hdslb.com/bfs/face/58271ff52660369ea24b965c6d5dda6c56b708a4.jpg', 'score': '423', 'uname': '开刚大木的猫控', 'rank': 5, 'guard_level': 3}, {'uid': 3016062, 'face': 'http://i0.hdslb.com/bfs/face/member/noface.jpg', 'score': '305', 'uname': '永不言憩', 'rank': 6, 'guard_level': 0}, {'uid': 10204759, 'face': 'http://i1.hdslb.com/bfs/face/217493a0599eb90226bdd901fd07cb8d6bc6fd5a.jpg', 'score': '305', 'uname': '淡幽色琥珀', 'rank': 7, 'guard_level': 0}],other,
4493.41,20:49:36,2021.12.30,ONLINE_RANK_V2,gold-rank,[{'uid': 79862, 'face': 'http://i2.hdslb.com/bfs/face/c427c155c3a65b9b131c7054f13ab618070dcf4b.gif', 'score': '1380', 'uname': 'Btan的奇妙冒险', 'rank': 1, 'guard_level': 3}, {'uid': 4777290, 'face': 'http://i0.hdslb.com/bfs/face/788cb144142751fe7fdc58dd46da84f55ef378db.jpg', 'score': '1380', 'uname': 'Cass9-', 'rank': 2, 'guard_level': 3}, {'uid': 4406132, 'face': 'http://i2.hdslb.com/bfs/face/fdd00d333728867e4e7aac2c89d673fbc36adfce.jpg', 'score': '1010', 'uname': '冬木永夜', 'rank': 3, 'guard_level': 3}, {'uid': 741022, 'face': 'http://i1.hdslb.com/bfs/face/bae6ea086d479c4d710e0705a6d1971021c22a2a.jpg', 'score': '900', 'uname': '白色帆羽', 'rank': 4, 'guard_level': 0}, {'uid': 4914792, 'face': 'http://i0.hdslb.com/bfs/face/58271ff52660369ea24b965c6d5dda6c56b708a4.jpg', 'score': '423', 'uname': '开刚大木的猫控', 'rank': 5, 'guard_level': 3}, {'uid': 3016062, 'face': 'http://i0.hdslb.com/bfs/face/member/noface.jpg', 'score': '305', 'uname': '永不言憩', 'rank': 6, 'guard_level': 0}, {'uid': 10204759, 'face': 'http://i1.hdslb.com/bfs/face/217493a0599eb90226bdd901fd07cb8d6bc6fd5a.jpg', 'score': '305', 'uname': '淡幽色琥珀', 'rank': 7, 'guard_level': 0}],other,
