_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_identities,_content_data_trigger_time,_content_data_max_delay_time,_content_data_icon_list,_content_data_copy_writing_v2,_content_data_business,_content_data_web_close_time,_content_data_web_effect_close,_content_data_web_effective_time,_content_data_web_basemap_url,_content_data_effective_time,_content_data_show_avatar,_content_data_basemap_url,_content_data_priority,_content_data_highlight_color,_content_data_copy_color,_content_data_copy_writing,_content_data_privilege_type,_content_data_face,_content_data_mock_effect,_content_data_target_id,_content_data_uid,_content_data_id,_msg_type,
4493.41,20:49:36,2021.12.30,ENTRY_EFFECT,6,1640868574971936323,7,[],欢迎舰长 <%开刚大木的猫控%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%开刚大木的猫控%> 进入直播间,3,https://i0.hdslb.com/bfs/face/58271ff52660369ea24b965c6d5dda6c56b708a4.jpg,0,1958342,4914792,4,other,
6417.28,21:21:40,2021.12.30,ENTRY_EFFECT,6,1640870497927017890,7,[],欢迎舰长 <%你也要整点菠…%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,1,#E6FF00,#ffffff,欢迎舰长 <%你也要整点菠萝...%> 进入直播间,3,https://i2.hdslb.com/bfs/face/8fd0cd2990fd109737df3119c0a7038e121e159f.jpg,0,1958342,44442443,4,other,
9142.21,22:07:04,2021.12.30,ENTRY_EFFECT,6,1640873222817391782,7,[],欢迎舰长 <%朕舞区佳丽三千%> 进入直播间,1,0,0,2,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,2,1,https://i0.hdslb.com/bfs/live/mlive/f34c7441cdbad86f76edebf74e60b59d2958f6ad.png,70,#E6FF00,#ffffff,欢迎舰长 <%朕舞区佳丽三千%> 进入直播间,3,https://i0.hdslb.com/bfs/face/dcd5b31704f1ebe6b5385f6b0b9d62420f994b22.jpg,0,1958342,419744967,4,other,
