_content_cmd,_content_data_identities,_content_data_trigger_time,_content_data_max_delay_time,_content_data_icon_list,_content_data_copy_writing_v2,_content_data_business,_content_data_web_close_time,_content_data_web_effect_close,_content_data_web_effective_time,_content_data_web_basemap_url,_content_data_effective_time,_content_data_show_avatar,_content_data_basemap_url,_content_data_priority,_content_data_highlight_color,_content_data_copy_color,_content_data_copy_writing,_content_data_privilege_type,_content_data_face,_content_data_mock_effect,_content_data_target_id,_content_data_uid,_content_data_id,_msg_type,
ENTRY_EFFECT,22,1640703937332996101,7,[3],欢迎 <^icon^> <%青城子都云%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%青城子都云%> 进入直播间,0,https://i2.hdslb.com/bfs/face/6a9f0f5996612158c6d5ac0aa324d2574556d5cb.jpg,0,23920239,347223881,137,other,
ENTRY_EFFECT,22,1640703952072205138,7,[2],欢迎 <^icon^> <%唐小唐233%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,2,1,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,72,#FFF100,#000000,欢迎 <%唐小唐233%> 进入直播间,0,https://i0.hdslb.com/bfs/face/43565f5c30f0b536d6d39a446a11c38b50aec6c7.jpg,0,23920239,18318807,136,other,
ENTRY_EFFECT,22,1640704063057167386,7,[3],欢迎 <^icon^> <%冷酷无情的夏天%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,73,#FFF100,#000000,欢迎 <%冷酷无情的夏天%> 进入直播间,0,https://i2.hdslb.com/bfs/face/584e01c5eb4b9c44034fe722e2b512b2db8cb126.jpg,0,23920239,12909458,137,other,
ENTRY_EFFECT,22,1640704309720427232,7,[3],欢迎 <^icon^> <%阻冲止%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%阻冲止%> 进入直播间,0,https://i0.hdslb.com/bfs/face/5bbafbd50ee502e5aacdf2839106aa06cedbd530.jpg,0,23920239,342762162,137,other,
ENTRY_EFFECT,22,1640704368696111344,7,[3],欢迎 <^icon^> <%银币哦是硬币%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%银币哦是硬币%> 进入直播间,0,https://i2.hdslb.com/bfs/face/6407307b6f25c9d52013ee8a84e6bb7811255b0f.jpg,0,23920239,209277497,137,other,
ENTRY_EFFECT,22,1640704376038138217,7,[2],欢迎 <^icon^> <%打野唱歌中单死%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,2,1,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,1,#FFF100,#000000,欢迎 <%打野唱歌中单死%> 进入直播间,0,https://i2.hdslb.com/bfs/face/2e7b5fb22552c046098894c61a359bbc9ab49be0.jpg,0,23920239,67217219,136,other,
ENTRY_EFFECT,22,1640704635346159740,7,[3],欢迎 <^icon^> <%这可是六个硬…%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,73,#FFF100,#000000,欢迎 <%这可是六个硬币...%> 进入直播间,0,https://i2.hdslb.com/bfs/face/f7c426a525929fb17915eb6e0ca859a4d52e2875.jpg,0,23920239,97035617,137,other,
ENTRY_EFFECT,22,1640704678779645260,7,[3],欢迎 <^icon^> <%雨中邂逅2%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%雨中邂逅2%> 进入直播间,0,https://i2.hdslb.com/bfs/face/484af00b11d51b75d2f99491abacc8bacbeeb254.jpg,0,23920239,321380576,137,other,
ENTRY_EFFECT,22,1640704723821131288,7,[2],欢迎 <^icon^> <%不会打游戏的…%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,2,1,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,1,#FFF100,#000000,欢迎 <%不会打游戏的学...%> 进入直播间,0,https://i1.hdslb.com/bfs/face/63be82ca1b76b2f302c4d60e7dd97d43b7affe5d.jpg,0,23920239,66303091,136,other,
ENTRY_EFFECT,22,1640704958861140101,7,[3],欢迎 <^icon^> <%芸香糖呀%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%芸香糖呀%> 进入直播间,0,https://i2.hdslb.com/bfs/face/688eb4ede3283a51e582cd317dcfd19ee75e77b0.jpg,0,23920239,24054713,137,other,
ENTRY_EFFECT,22,1640705138830852660,7,[3],欢迎 <^icon^> <%TiAmoT…%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%TiAmoTT...%> 进入直播间,0,https://i1.hdslb.com/bfs/face/c52ac5b458f0273b3624b870d4eb248fd52c3ac7.jpg,0,23920239,161411998,137,other,
ENTRY_EFFECT,22,1640705413062664679,7,[2],欢迎 <^icon^> <%王煜吾%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,2,1,https://i0.hdslb.com/bfs/live/mlive/586f12135b6002c522329904cf623d3f13c12d2c.png,1,#FFF100,#000000,欢迎 <%王煜吾%> 进入直播间,0,https://i2.hdslb.com/bfs/face/65ab23b5c2a4914bde243b7fa06c69ebf4dd5692.jpg,0,23920239,356146811,136,other,
ENTRY_EFFECT,22,1640705544846078967,7,[3],欢迎 <^icon^> <%_尘封__%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%_尘封__%> 进入直播间,0,https://i2.hdslb.com/bfs/face/b3655b58306e9c672abf4c952fb7a90673a16e80.jpg,0,23920239,83552102,137,other,
ENTRY_EFFECT,22,1640706446195597113,7,[3],欢迎 <^icon^> <%铃熙烯哩%> 进入直播间,3,900,0,2,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,2,1,https://i0.hdslb.com/bfs/live/mlive/7f6ce6eae0636dac5b59a61925709f495dcbc3a2.png,1,#FFF100,#000000,欢迎 <%铃熙烯哩%> 进入直播间,0,https://i2.hdslb.com/bfs/face/16787fb6592817d83eef6c0a88d0a60e526a990d.jpg,0,23920239,14030750,137,other,
