_raw_cmd,_raw_full_time,_raw_full_tail_icon_fan,_raw_full_tail_icon_fa,_raw_full_tail_icon,_raw_full_highlight,_raw_full_head_icon_fan,_raw_full_head_icon_fa,_raw_full_head_icon,_raw_full_color,_raw_full_background,_raw_half_time,_raw_half_tail_icon,_raw_half_highlight,_raw_half_head_icon,_raw_half_color,_raw_half_background,_raw_link_url,_raw_msg_common,_raw_msg_self,_raw_msg_type,_raw_real_roomid,_raw_roomid,_content,_roomid,_type,_msg_type,
NOTICE_MSG,10,4,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,#FFF77FFF,24,https://i0.hdslb.com/bfs/live/88b6e816855fdaedb5664359d8b5a5ae7de39807.png,https://i0.hdslb.com/bfs/live/6fb61c0b149b46571b7945ba4e7561b92929bd04.webp,#FFFFFFFF,#5E769FFF,8,,#FFF77FFF,https://i0.hdslb.com/bfs/live/4db5bf9efcac5d5928b6040038831ffe85a91883.png,#FFFFFFFF,#8DA3C7FF,https://live.bilibili.com/23862300,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,6,23862300,23862300,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,23862300,6,broadcast,
NOTICE_MSG,10,4,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,#FFF77FFF,24,https://i0.hdslb.com/bfs/live/88b6e816855fdaedb5664359d8b5a5ae7de39807.png,https://i0.hdslb.com/bfs/live/6fb61c0b149b46571b7945ba4e7561b92929bd04.webp,#FFFFFFFF,#5E769FFF,8,,#FFF77FFF,https://i0.hdslb.com/bfs/live/4db5bf9efcac5d5928b6040038831ffe85a91883.png,#FFFFFFFF,#8DA3C7FF,https://live.bilibili.com/23862300,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,6,23862300,23862300,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,23862300,6,broadcast,
NOTICE_MSG,10,4,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,#FFF77FFF,24,https://i0.hdslb.com/bfs/live/88b6e816855fdaedb5664359d8b5a5ae7de39807.png,https://i0.hdslb.com/bfs/live/6fb61c0b149b46571b7945ba4e7561b92929bd04.webp,#FFFFFFFF,#5E769FFF,8,,#FFF77FFF,https://i0.hdslb.com/bfs/live/4db5bf9efcac5d5928b6040038831ffe85a91883.png,#FFFFFFFF,#8DA3C7FF,https://live.bilibili.com/23862300,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,6,23862300,23862300,<%七里八里丶%>在直播间<%23862300%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,23862300,6,broadcast,
NOTICE_MSG,10,4,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,#FFF77FFF,24,https://i0.hdslb.com/bfs/live/88b6e816855fdaedb5664359d8b5a5ae7de39807.png,https://i0.hdslb.com/bfs/live/6fb61c0b149b46571b7945ba4e7561b92929bd04.webp,#FFFFFFFF,#5E769FFF,8,,#FFF77FFF,https://i0.hdslb.com/bfs/live/4db5bf9efcac5d5928b6040038831ffe85a91883.png,#FFFFFFFF,#8DA3C7FF,https://live.bilibili.com/23928238,<%窗外四幢楼%>在直播间<%23928238%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,<%窗外四幢楼%>在直播间<%23928238%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,6,23928238,23928238,<%窗外四幢楼%>在直播间<%23928238%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,23928238,6,broadcast,
NOTICE_MSG,10,4,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,#FFF77FFF,24,https://i0.hdslb.com/bfs/live/88b6e816855fdaedb5664359d8b5a5ae7de39807.png,https://i0.hdslb.com/bfs/live/6fb61c0b149b46571b7945ba4e7561b92929bd04.webp,#FFFFFFFF,#5E769FFF,8,,#FFF77FFF,https://i0.hdslb.com/bfs/live/4db5bf9efcac5d5928b6040038831ffe85a91883.png,#FFFFFFFF,#8DA3C7FF,https://live.bilibili.com/23103696,<%有点小cool%>在直播间<%23103696%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,<%有点小cool%>在直播间<%23103696%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,6,23103696,23103696,<%有点小cool%>在直播间<%23103696%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,23103696,6,broadcast,
NOTICE_MSG,10,4,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,#FFF77FFF,24,https://i0.hdslb.com/bfs/live/88b6e816855fdaedb5664359d8b5a5ae7de39807.png,https://i0.hdslb.com/bfs/live/6fb61c0b149b46571b7945ba4e7561b92929bd04.webp,#FFFFFFFF,#5E769FFF,8,,#FFF77FFF,https://i0.hdslb.com/bfs/live/4db5bf9efcac5d5928b6040038831ffe85a91883.png,#FFFFFFFF,#8DA3C7FF,https://live.bilibili.com/23975610,<%有点小cool%>在直播间<%23975610%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,<%有点小cool%>在直播间<%23975610%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,6,23975610,23975610,<%有点小cool%>在直播间<%23975610%>使用了<%20%>倍节奏风暴，大家快去跟风领取奖励吧！,23975610,6,broadcast,
