_content_cmd,_content_data_web_url,_content_data_url,_content_data_time,_content_data_status,_content_data_show_panel,_content_data_send_gift_ensure,_content_data_room_id,_content_data_require_value,_content_data_require_type,_content_data_require_text,_content_data_max_time,_content_data_lot_status,_content_data_join_type,_content_data_is_broadcast,_content_data_id,_content_data_goods_id,_content_data_goaway_time,_content_data_gift_price,_content_data_gift_num,_content_data_gift_name,_content_data_gift_id,_content_data_danmu,_content_data_current_time,_content_data_cur_gift_num,_content_data_award_num,_content_data_award_name,_content_data_award_image,_content_data_asset_icon,_msg_type,
ANCHOR_LOT_START,https://live.bilibili.com/p/html/live-lottery/anchor-join.html,https://live.bilibili.com/p/html/live-lottery/anchor-join.html?is_live_half_webview=1&hybrid_biz=live-lottery-anchor&hybrid_half_ui=1,5,100p,100p,000000,0,30,0,0,1;2,5,100p,100p,000000,0,30,0,0,1;3,5,100p,100p,000000,0,30,0,0,1;4,5,100p,100p,000000,0,30,0,0,1;5,5,100p,100p,000000,0,30,0,0,1;6,5,100p,100p,000000,0,30,0,0,1;7,5,100p,100p,000000,0,30,0,0,1;8,5,100p,100p,000000,0,30,0,0,1,299,1,1,0,545342,0,1,关注主播,300,0,0,1,2090558,-99998,180,0,1,,0,快，更稳,1640694414,0,2,Xiaomi 12,,https://i0.hdslb.com/bfs/live/627ee2d9e71c682810e7dc4400d5ae2713442c02.png,other,
ANCHOR_LOT_START,https://live.bilibili.com/p/html/live-lottery/anchor-join.html,https://live.bilibili.com/p/html/live-lottery/anchor-join.html?is_live_half_webview=1&hybrid_biz=live-lottery-anchor&hybrid_half_ui=1,5,100p,100p,000000,0,30,0,0,1;2,5,100p,100p,000000,0,30,0,0,1;3,5,100p,100p,000000,0,30,0,0,1;4,5,100p,100p,000000,0,30,0,0,1;5,5,100p,100p,000000,0,30,0,0,1;6,5,100p,100p,000000,0,30,0,0,1;7,5,100p,100p,000000,0,30,0,0,1;8,5,100p,100p,000000,0,30,0,0,1,299,1,1,0,545342,0,1,关注主播,300,0,0,1,2090704,-99998,180,0,1,,0,快，更稳,1640696177,0,2,Xiaomi 12,,https://i0.hdslb.com/bfs/live/627ee2d9e71c682810e7dc4400d5ae2713442c02.png,other,
ANCHOR_LOT_START,https://live.bilibili.com/p/html/live-lottery/anchor-join.html,https://live.bilibili.com/p/html/live-lottery/anchor-join.html?is_live_half_webview=1&hybrid_biz=live-lottery-anchor&hybrid_half_ui=1,5,100p,100p,000000,0,30,0,0,1;2,5,100p,100p,000000,0,30,0,0,1;3,5,100p,100p,000000,0,30,0,0,1;4,5,100p,100p,000000,0,30,0,0,1;5,5,100p,100p,000000,0,30,0,0,1;6,5,100p,100p,000000,0,30,0,0,1;7,5,100p,100p,000000,0,30,0,0,1;8,5,100p,100p,000000,0,30,0,0,1,299,1,1,0,545342,0,1,关注主播,300,0,0,1,2090822,-99998,180,0,1,,0,全体起立,1640697506,0,2,Xiaomi 12,,https://i0.hdslb.com/bfs/live/627ee2d9e71c682810e7dc4400d5ae2713442c02.png,other,
