_raw_cmd,_raw_id,_raw_name,_raw_full_time,_raw_full_highlight,_raw_full_color,_raw_full_background,_raw_full_tail_icon_fan,_raw_full_head_icon_fan,_raw_full_tail_icon_fa,_raw_full_head_icon_fa,_raw_full_tail_icon,_raw_full_head_icon,_raw_half_time,_raw_half_highlight,_raw_half_color,_raw_half_background,_raw_half_tail_icon,_raw_half_head_icon,_raw_side_border,_raw_side_highlight,_raw_side_color,_raw_side_background,_raw_side_head_icon,_raw_roomid,_raw_real_roomid,_raw_msg_common,_raw_msg_self,_raw_link_url,_raw_msg_type,_raw_shield_uid,_raw_business_id,_raw_scatter_max,_raw_scatter_min,_raw_marquee_id,_raw_notice_type,_content,_roomid,_type,_msg_type,
NOTICE_MSG,424,许愿-星际漫步,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/1d153e9ba18995be751de7a12839a34da3240b9b.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,,,,,,23716020,23716020,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,https://live.bilibili.com/23716020?accept_quality=%5B10000%2C400%2C250%2C150%2C80%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F350201%2Flive_41109777_21959261_1500.flv%3Fexpires%3D1640700698%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000d30624f4ec264e59bfbf895297a99955%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Dbc9d354f84f76abe9192bf4fc71b81cc%26sk%3D2935686d6cb9146c7a6a6a0b4e120e250342be3df4dc8310261aab0ce9e21e44%26p2p_type%3D0%26src%3D9%26sl%3D3%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26level%3D21%26slot%3D0&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A400%2C%22desc%22%3A%22%E8%93%9D%E5%85%89%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%2C%7B%22qn%22%3A80%2C%22desc%22%3A%22%E6%B5%81%E7%95%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31168,0,0,,0,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,23716020,2,broadcast,
NOTICE_MSG,424,许愿-星际漫步,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/1d153e9ba18995be751de7a12839a34da3240b9b.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,,,,,,23716020,23716020,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,https://live.bilibili.com/23716020?accept_quality=%5B10000%2C400%2C250%2C150%2C80%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F677497%2Flive_41109777_21959261_1500.flv%3Fexpires%3D1640700736%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000fb4cc73eefbf47f2a765a8ed6b2f1027%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D696b9391500648982973d380e17ec666%26sk%3D2935686d6cb9146c7a6a6a0b4e120e250342be3df4dc8310261aab0ce9e21e44%26p2p_type%3D0%26src%3D9%26sl%3D3%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26level%3D27%26slot%3D0&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A400%2C%22desc%22%3A%22%E8%93%9D%E5%85%89%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%2C%7B%22qn%22%3A80%2C%22desc%22%3A%22%E6%B5%81%E7%95%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31168,0,0,,0,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,23716020,2,broadcast,
NOTICE_MSG,424,许愿-星际漫步,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/1d153e9ba18995be751de7a12839a34da3240b9b.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,,,,,,23716020,23716020,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,https://live.bilibili.com/23716020?accept_quality=%5B10000%2C400%2C250%2C150%2C80%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F949626%2Flive_41109777_21959261_1500.flv%3Fexpires%3D1640700792%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100071c850b793d84ea1881df51c5d682725%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D2240a4bb2c97d982a13c2168c88ed0e8%26sk%3D2935686d6cb9146c7a6a6a0b4e120e250342be3df4dc8310261aab0ce9e21e44%26p2p_type%3D0%26src%3D9%26sl%3D3%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26level%3D21%26slot%3D0&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A400%2C%22desc%22%3A%22%E8%93%9D%E5%85%89%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%2C%7B%22qn%22%3A80%2C%22desc%22%3A%22%E6%B5%81%E7%95%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31168,0,0,,0,<%九兒ii%>许愿成功，投喂<%峡谷天天%>1个星际漫步，快来一起太空冒险吧！,23716020,2,broadcast,
NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,5088,5088,<%同志们过个好年%>在<%折腾5号%>的房间开通了总督,<%同志们过个好年%> 续费了主播的 <%总督%>,https://live.bilibili.com/5088?accept_quality=%5B10000%2C250%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha08.bilivideo.com%2Flive-bvc%2F951522%2Flive_927687_5878382_1500.flv%3Fexpires%3D1640700861%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000329d6f012f55416f908033de8d6a4074%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha08%26sign%3D2fe3900feba9f6392155230e1aef0231%26sk%3D03d046f969c9ebd72581fe8b44bbb402c58f0b243430a8107ea8d106378f6798%26p2p_type%3D0%26src%3D129%26sl%3D2%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Drtmp%26slot%3D8&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%同志们过个好年%>在<%折腾5号%>的房间开通了总督,5088,3,broadcast,
NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,8633637,8633637,<%3009%>投喂<%躲在天台的猫猫%>1个超级战舰，欧皇登场，快来围观吧！,<%3009%>投喂<%躲在天台的猫猫%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/8633637?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F598091%2Flive_57086_4028206_1500.flv%3Fexpires%3D1640701249%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000f032330fb025492c9d48f6cddc6eff7f%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D16bbcc1de22d62d35c0741bd87033fdc%26sk%3Da9138c16e25221d541bf746f789275a2%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26slot%3D7&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%3009%>投喂<%躲在天台的猫猫%>1个超级战舰，欧皇登场，快来围观吧！,8633637,2,broadcast,
NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,8633637,8633637,<%3009%>投喂<%躲在天台的猫猫%>1个超级战舰，欧皇登场，快来围观吧！,<%3009%>投喂<%躲在天台的猫猫%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/8633637?accept_quality=%5B10000%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F664602%2Flive_57086_4028206_1500.flv%3Fexpires%3D1640701462%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10000c488877d4f049058d6739920f34f6c3%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D51caaaa5108a95a98628b510334fce2e%26sk%3Da9138c16e25221d541bf746f789275a2%26p2p_type%3D0%26src%3D9%26sl%3D1%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26slot%3D7&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%3009%>投喂<%躲在天台的猫猫%>1个超级战舰，欧皇登场，快来围观吧！,8633637,2,broadcast,
NOTICE_MSG,424,许愿-星际漫步,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/1d153e9ba18995be751de7a12839a34da3240b9b.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,,,,,,23832414,23832414,<%冷夜雨夜%>许愿成功，投喂<%你的甜心露酱%>1个星际漫步，快来一起太空冒险吧！,<%冷夜雨夜%>许愿成功，投喂<%你的甜心露酱%>1个星际漫步，快来一起太空冒险吧！,https://live.bilibili.com/23832414?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F659958%2Flive_493815690_14659731.flv%3Fexpires%3D1640702085%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D100087de4a79702643feae5d0a580c313465%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3Dc0eb6baeac2b4885edd85c9be0fed483%26sk%3D664cf0102d01e1632d71647a2bd53d14%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D0%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D5&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31168,0,0,,0,<%冷夜雨夜%>许愿成功，投喂<%你的甜心露酱%>1个星际漫步，快来一起太空冒险吧！,23832414,2,broadcast,
NOTICE_MSG,424,许愿-星际漫步,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/1d153e9ba18995be751de7a12839a34da3240b9b.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,,,,,,23719622,23719622,<%独宠阿颢的阿米君%>许愿成功，投喂<%是阿颢呀%>1个星际漫步，快来一起太空冒险吧！,<%独宠阿颢的阿米君%>许愿成功，投喂<%是阿颢呀%>1个星际漫步，快来一起太空冒险吧！,https://live.bilibili.com/23719622?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F423986%2Flive_626328283_85816984.flv%3Fexpires%3D1640702708%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000b0e79d1018a14bb8906b728d62524b06%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D213b858b51b16f224c38d23b34594cb5%26sk%3D9cb5fa1da6fe10638ca787952b18c932%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D3&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31168,0,0,,0,<%独宠阿颢的阿米君%>许愿成功，投喂<%是阿颢呀%>1个星际漫步，快来一起太空冒险吧！,23719622,2,broadcast,
NOTICE_MSG,205,总督不抽奖跑马灯,10,#B25AC1FF,#FFFFFFFF,#FFB03CFF,4,1,https://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/d63e78ade2319108390b1d6a59a81b2abe46925d.png,0,,,,,,#FFCFA4FF,#D54900FF,#EF903AFF,#FFE9C8FF,https://i0.hdslb.com/bfs/live/17c5353140045345f31c7475432920df08351837.png,873642,873642,<%一日限定梅特罗破里斯%>在<%里奈Rina%>的房间开通了总督,<%一日限定梅特罗破里斯%> 开通了主播的 <%总督%>,https://live.bilibili.com/873642?accept_quality=%5B10000%2C250%2C150%5D&broadcast_type=0&current_qn=150&current_quality=150&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F279403%2Flive_7591465_2637926_1500.flv%3Fexpires%3D1640703091%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D10001662a946b51e41cf9965b6a535727733%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D539dcf26dd4854305a1a46691918ccd6%26sk%3D2935686d6cb9146c7a6a6a0b4e120e250342be3df4dc8310261aab0ce9e21e44%26p2p_type%3D0%26src%3D9%26sl%3D2%26flowtype%3D1%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrtts%26slot%3D1&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%2C%7B%22qn%22%3A250%2C%22desc%22%3A%22%E8%B6%85%E6%B8%85%22%7D%2C%7B%22qn%22%3A150%2C%22desc%22%3A%22%E9%AB%98%E6%B8%85%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=2,3,-1,,0,0,,0,<%一日限定梅特罗破里斯%>在<%里奈Rina%>的房间开通了总督,873642,3,broadcast,
NOTICE_MSG,272,超级战舰-BLS小分,20,#FDFF2FFF,#FFFFFFFF,#66A74EFF,4,23,http://i0.hdslb.com/bfs/live/38cb2a9f1209b16c0f15162b0b553e3b28d9f16f.png,https://i0.hdslb.com/bfs/live/3937831db574dd8eb703b2ebb69a8f6aa8752d9b.png,http://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/caf93f24cb84ee33b97e9a92398197fe93553c08.webp,15,#FDFF2FFF,#FFFFFFFF,#85B971FF,,https://i0.hdslb.com/bfs/live/ec9b374caec5bd84898f3780a10189be96b86d4e.png,,,,,,22781268,22781268,<%Mikeyy--%>投喂<%傍晚听风ovo%>1个超级战舰，欧皇登场，快来围观吧！,<%Mikeyy--%>投喂<%傍晚听风ovo%>1个超级战舰，欧皇登场，快来围观吧！,https://live.bilibili.com/22781268?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha03.bilivideo.com%2Flive-bvc%2F836162%2Flive_1531278873_82688413.flv%3Fexpires%3D1640703790%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000942ed69562bc496880b9b6e83929212e%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha03%26sign%3D00a19ea4eb87a5fe43d3a7167d1ce750%26sk%3D20678ed41ec8f7f21d829934ef1524d7%26p2p_type%3D0%26src%3D4%26sl%3D1%26flowtype%3D2%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrt%26slot%3D3&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,20009,0,0,,0,<%Mikeyy--%>投喂<%傍晚听风ovo%>1个超级战舰，欧皇登场，快来围观吧！,22781268,2,broadcast,
NOTICE_MSG,424,许愿-星际漫步,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,4,36,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/1d153e9ba18995be751de7a12839a34da3240b9b.png,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,20,#FDFF2FFF,#FFFFFFFF,#6098FFFF,https://i0.hdslb.com/bfs/live/822da481fdaba986d738db5d8fd469ffa95a8fa1.webp,https://i0.hdslb.com/bfs/live/9043f0b254a3dc8a48166c5dc6fc2fab5edfe292.gif,,,,,,2062414,2062414,<%scanjb%>许愿成功，投喂<%情舒呦%>1个星际漫步，快来一起太空冒险吧！,<%scanjb%>许愿成功，投喂<%情舒呦%>1个星际漫步，快来一起太空冒险吧！,https://live.bilibili.com/2062414?accept_quality=%5B10000%5D&broadcast_type=0&current_qn=10000&current_quality=10000&is_room_feed=1&live_play_network=other&p2p_type=0&playurl_h264=http%3A%2F%2Fd1--cn-gotcha04.bilivideo.com%2Flive-bvc%2F123825%2Flive_34193886_4800249.flv%3Fexpires%3D1640703836%26len%3D0%26oi%3D0%26pt%3D%26qn%3D150%26trid%3D1000b6c5992ccebc45ed8c4aaf229cfd996e%26sigparams%3Dcdn%2Cexpires%2Clen%2Coi%2Cpt%2Cqn%2Ctrid%26cdn%3Dcn-gotcha04%26sign%3D54738d945954800239292f36436546ad%26sk%3D20678ed41ec8f7f21d829934ef1524d7%26p2p_type%3D0%26src%3D8%26sl%3D1%26flowtype%3D0%26source%3Dbatch%26order%3D1%26machinezone%3Dylf%26pp%3Dsrtts%26slot%3D5&playurl_h265=&quality_description=%5B%7B%22qn%22%3A10000%2C%22desc%22%3A%22%E5%8E%9F%E7%94%BB%22%7D%5D&from=28003&extra_jump_from=28003&live_lottery_type=1,2,-1,31168,0,0,,0,<%scanjb%>许愿成功，投喂<%情舒呦%>1个星际漫步，快来一起太空冒险吧！,2062414,2,broadcast,
