_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_anchor_info_uid,_content_data_anchor_info_uname,_content_data_anchor_info_uface,_content_data_pk_info,_content_data_anchor_lottery,_content_data_timestamp,_content_data_guard_level,_content_data_fans_medal_level,_content_data_msg,_content_data_paid,_content_data_price,_content_data_gift_num,_content_data_gift_name,_content_data_gift_id,_content_data_uface,_content_data_uname,_content_data_uid,_content_data_type,_msg_type,
737.37,19:47:00,2021.12.30,LIVE_INTERACTIVE_GAME,1262638877,司语哒哒,http://i2.hdslb.com/bfs/face/ca5407a728f1025e485703e250f5f56fe8c9604b.jpg,None,None,1640864819,0,7,,False,0,1,小心心,30607,http://i2.hdslb.com/bfs/face/a5ffa7108b9da6c248c4091fe89857ddcf44cae8.jpg,魂吴殇,66420971,1,other,
737.37,19:47:00,2021.12.30,LIVE_INTERACTIVE_GAME,1262638877,司语哒哒,http://i2.hdslb.com/bfs/face/ca5407a728f1025e485703e250f5f56fe8c9604b.jpg,None,None,1640864819,0,7,,False,0,1,小心心,30607,http://i2.hdslb.com/bfs/face/a5ffa7108b9da6c248c4091fe89857ddcf44cae8.jpg,魂吴殇,66420971,1,other,
737.37,19:47:00,2021.12.30,LIVE_INTERACTIVE_GAME,1262638877,司语哒哒,http://i2.hdslb.com/bfs/face/ca5407a728f1025e485703e250f5f56fe8c9604b.jpg,None,None,1640864819,0,7,,False,0,1,小心心,30607,http://i2.hdslb.com/bfs/face/a5ffa7108b9da6c248c4091fe89857ddcf44cae8.jpg,魂吴殇,66420971,1,other,
737.37,19:47:00,2021.12.30,LIVE_INTERACTIVE_GAME,1262638877,司语哒哒,http://i2.hdslb.com/bfs/face/ca5407a728f1025e485703e250f5f56fe8c9604b.jpg,None,None,1640864819,0,7,,False,0,1,小心心,30607,http://i2.hdslb.com/bfs/face/a5ffa7108b9da6c248c4091fe89857ddcf44cae8.jpg,魂吴殇,66420971,1,other,
